        Frequency / GHz                Y140mm/imaginary
              0.07167401                       -3.309834
             0.072185967                      -3.3296122
             0.072697924                      -3.3599675
             0.073209882                      -3.3993554
             0.073721839                      -3.4458419
             0.074233796                      -3.4971954
             0.074745753                      -3.5509912
              0.07525771                      -3.6047235
             0.075769668                      -3.6559196
             0.076281625                      -3.7022512
             0.076793582                      -3.7416379
             0.077305539                      -3.7723386
             0.077817496                      -3.7930257
             0.078329454                      -3.8028407
             0.078841411                      -3.8014277
             0.079353368                      -3.7889431
             0.079865325                      -3.7660435
             0.080377283                      -3.7338498
              0.08088924                      -3.6938913
             0.081401197                      -3.6480321
             0.081913154                      -3.5983831
             0.082425111                      -3.5472033
             0.082937069                      -3.4967964
             0.083449026                      -3.4494057
             0.083960983                      -3.4071132
              0.08447294                      -3.3717473
             0.084984897                      -3.3448021
             0.085496855                      -3.3273736
             0.086008812                      -3.3201141
             0.086520769                      -3.3232073
             0.087032726                      -3.3363646
             0.087544684                       -3.358843
             0.088056641                      -3.3894836
             0.088568598                      -3.4267678
             0.089080555                      -3.4688904
             0.089592512                      -3.5138439
              0.09010447                      -3.5595113
             0.090616427                      -3.6037636
             0.091128384                      -3.6445566
             0.091640341                      -3.6800221
             0.092152298                      -3.7085517
             0.092664256                      -3.7288671
             0.093176213                       -3.740075
              0.09368817                      -3.7417039
             0.094200127                       -3.733722
             0.094712084                      -3.7165342
             0.095224042                      -3.6909602
             0.095735999                      -3.6581932
             0.096247956                      -3.6197422
             0.096759913                      -3.5773615
             0.097271871                      -3.5329679
             0.097783828                      -3.4885528
             0.098295785                       -3.446091
             0.098807742                      -3.4074512
             0.099319699                      -3.3743117
             0.099831657                      -3.3480861
              0.10034361                      -3.3298615
              0.10085557                      -3.3203511
              0.10136753                      -3.3198656
              0.10187949                      -3.3283024
              0.10239144                      -3.3451531
               0.1029034                      -3.3695304
              0.10341536                      -3.4002114
              0.10392731                      -3.4356957
              0.10443927                      -3.4742761
              0.10495123                      -3.5141175
              0.10546319                      -3.5533419
              0.10597514                      -3.5901135
               0.1064871                      -3.6227223
              0.10699906                      -3.6496604
              0.10751101                      -3.6696899
              0.10802297                      -3.6818962
              0.10853493                      -3.6857277
              0.10904689                      -3.6810182
              0.10955884                      -3.6679912
               0.1100708                      -3.6472474
              0.11058276                       -3.619734
              0.11109472                      -3.5866999
              0.11160667                      -3.5496357
              0.11211863                       -3.510205
              0.11263059                      -3.4701669
              0.11314254                      -3.4312957
               0.1136545                      -3.3952996
              0.11416646                      -3.3637437
              0.11467842                      -3.3379799
              0.11519037                      -3.3190863
              0.11570233                      -3.3078205
              0.11621429                       -3.304587
              0.11672624                      -3.3094212
               0.1172382                      -3.3219905
              0.11775016                      -3.3416115
              0.11826212                      -3.3672836
              0.11877407                      -3.3977367
              0.11928603                      -3.4314908
              0.11979799                      -3.4669246
              0.12030995                      -3.5023504
               0.1208219                      -3.5360912
              0.12133386                      -3.5665574
              0.12184582                      -3.5923182
              0.12235777                       -3.612166
              0.12286973                      -3.6251703
              0.12338169                      -3.6307177
              0.12389365                      -3.6285388
               0.1244056                      -3.6187176
              0.12491756                      -3.6016861
              0.12542952                      -3.5782023
              0.12594147                      -3.5493137
              0.12645343                       -3.516308
              0.12696539                      -3.4806529
              0.12747735                      -3.4439282
               0.1279893                      -3.4077533
              0.12850126                      -3.3737129
              0.12901322                      -3.3432851
              0.12952518                      -3.3177748
              0.13003713                      -3.2982548
              0.13054909                      -3.2855185
              0.13106105                      -3.2800451
                0.131573                      -3.2819795
              0.13208496                      -3.2911278
              0.13259692                      -3.3069675
              0.13310888                      -3.3286731
              0.13362083                       -3.355156
              0.13413279                      -3.3851147
              0.13464475                      -3.4170958
               0.1351567                      -3.4495608
              0.13566866                       -3.480957
              0.13618062                       -3.509788
              0.13669258                      -3.5346819
              0.13720453                      -3.5544533
              0.13771649                      -3.5681562
              0.13822845                      -3.5751261
               0.1387404                      -3.5750091
              0.13925236                      -3.5677761
              0.13976432                      -3.5537229
              0.14027628                       -3.533455
              0.14078823                      -3.5078586
              0.14130019                      -3.4780587
              0.14181215                      -3.4453666
              0.14232411                      -3.4112194
              0.14283606                      -3.3771137
              0.14334802                      -3.3445371
              0.14385998                      -3.3149003
              0.14437193                      -3.2894731
              0.14488389                      -3.2693273
              0.14539585                      -3.2552881
              0.14590781                      -3.2478982
              0.14641976                       -3.247394
              0.14693172                       -3.253696
              0.14744368                      -3.2664141
              0.14795563                      -3.2848663
              0.14846759                      -3.3081118
              0.14897955                      -3.3349942
              0.14949151                      -3.3641959
              0.15000346                      -3.3942985
              0.15051542                      -3.4238481
              0.15102738                      -3.4514218
              0.15153934                      -3.4756926
              0.15205129                      -3.4954895
              0.15256325                      -3.5098503
              0.15307521                       -3.518065
              0.15358716                      -3.5197068
              0.15409912                      -3.5146507
              0.15461108                      -3.5030781
              0.15512304                      -3.4854672
              0.15563499                      -3.4625699
              0.15614695                      -3.4353768
              0.15665891                      -3.4050709
              0.15717086                      -3.3729726
              0.15768282                      -3.3404792
              0.15819478                      -3.3090009
              0.15870674                      -3.2798958
              0.15921869                      -3.2544087
              0.15973065                      -3.2336143
              0.16024261                      -3.2183687
              0.16075457                      -3.2092713
              0.16126652                      -3.2066381
              0.16177848                      -3.2104883
              0.16229044                      -3.2205446
              0.16280239                      -3.2362466
              0.16331435                      -3.2567776
              0.16382631                      -3.2811026
              0.16433827                      -3.3080165
              0.16485022                      -3.3361996
              0.16536218                      -3.3642781
              0.16587414                      -3.3908875
              0.16638609                      -3.4147342
              0.16689805                      -3.4346554
              0.16741001                      -3.4496706
              0.16792197                      -3.4590268
              0.16843392                      -3.4622319
              0.16894588                      -3.4590761
              0.16945784                       -3.449641
              0.16996979                       -3.434295
              0.17048175                      -3.4136752
              0.17099371                       -3.388658
              0.17150567                      -3.3603179
              0.17201762                      -3.3298781
              0.17252958                      -3.2986543
              0.17304154                      -3.2679938
               0.1735535                      -3.2392143
              0.17406545                      -3.2135435
              0.17457741                      -3.1920635
              0.17508937                      -3.1756614
              0.17560132                      -3.1649896
              0.17611328                      -3.1604363
              0.17662524                      -3.1621089
               0.1771372                      -3.1698292
              0.17764915                      -3.1831429
              0.17816111                      -3.2013409
              0.17867307                       -3.223492
              0.17918502                      -3.2484867
              0.17969698                      -3.2750879
              0.18020894                      -3.3019876
               0.1807209                      -3.3278677
              0.18123285                      -3.3514592
              0.18174481                       -3.371601
              0.18225677                      -3.3872923
              0.18276873                       -3.397738
              0.18328068                      -3.4023846
              0.18379264                      -3.4009452
               0.1843046                      -3.3934114
              0.18481655                       -3.380054
              0.18532851                      -3.3614088
              0.18584047                      -3.3382526
              0.18635243                      -3.3115666
              0.18686438                      -3.2824912
              0.18737634                      -3.2522733
               0.1878883                      -3.2222095
              0.18840025                      -3.1935864
              0.18891221                      -3.1676218
              0.18942417                      -3.1454091
              0.18993613                      -3.1278679
              0.19044808                      -3.1157017
              0.19096004                      -3.1093666
                0.191472                      -3.1090509
              0.19198396                      -3.1146668
              0.19249591                      -3.1258549
              0.19300787                      -3.1420016
              0.19351983                      -3.1622671
              0.19403178                      -3.1856244
              0.19454374                       -3.210907
               0.1950557                      -3.2368617
              0.19556766                       -3.262207
              0.19607961                      -3.2856911
              0.19659157                      -3.3061494
              0.19710353                      -3.3225575
              0.19761548                       -3.334078
              0.19812744                      -3.3400983
               0.1986394                      -3.3402586
              0.19915136                      -3.3344673
              0.19966331                      -3.3229057
              0.20017527                      -3.3060182
              0.20068723                      -3.2844927
              0.20119918                      -3.2592277
              0.20171114                      -3.2312917
               0.2022231                      -3.2018735
              0.20273506                      -3.1722281
              0.20324701                      -3.1436187
              0.20375897                      -3.1172593
              0.20427093                       -3.094259
              0.20478289                      -3.0755713
              0.20529484                      -3.0619512
               0.2058068                      -3.0539201
              0.20631876                       -3.051743
              0.20683071                      -3.0554161
              0.20734267                       -3.064668
              0.20785463                      -3.0789716
              0.20836659                      -3.0975692
              0.20887854                      -3.1195072
               0.2093905                      -3.1436799
              0.20990246                      -3.1688806
              0.21041441                      -3.1938565
              0.21092637                      -3.2173663
              0.21143833                      -3.2382372
              0.21195029                      -3.2554179
              0.21246224                      -3.2680275
               0.2129742                      -3.2753948
              0.21348616                      -3.2770892
              0.21399812                      -3.2729403
              0.21451007                       -3.263045
              0.21502203                      -3.2477633
              0.21553399                      -3.2277013
              0.21604594                      -3.2036834
               0.2165579                      -3.1767141
              0.21706986                      -3.1479322
              0.21758182                      -3.1185584
              0.21809377                      -3.0898392
              0.21860573                      -3.0629902
              0.21911769                      -3.0391401
              0.21962964                      -3.0192794
               0.2201416                      -3.0042147
              0.22065356                      -2.9945327
              0.22116552                      -2.9905725
              0.22167747                      -2.9924111
              0.22218943                      -2.9998595
              0.22270139                      -3.0124718
              0.22321335                      -3.0295657
               0.2237253                      -3.0502539
              0.22423726                      -3.0734846
              0.22474922                      -3.0980903
              0.22526117                      -3.1228407
              0.22577313                      -3.1464994
              0.22628509                      -3.1678806
              0.22679705                      -3.1859031
                0.227309                      -3.1996399
              0.22782096                      -3.2083606
              0.22833292                      -3.2115647
              0.22884487                      -3.2090045
              0.22935683                      -3.2006963
              0.22986879                      -3.1869196
              0.23038075                      -3.1682042
               0.2308927                      -3.1453056
              0.23140466                      -3.1191708
              0.23191662                      -3.0908948
              0.23242857                      -3.0616698
              0.23294053                      -3.0327315
              0.23345249                      -3.0053018
              0.23396445                      -2.9805332
               0.2344764                      -2.9594559
              0.23498836                      -2.9429305
              0.23550032                       -2.931609
              0.23601228                      -2.9259047
              0.23652423                      -2.9259733
              0.23703619                      -2.9317057
              0.23754815                      -2.9427333
               0.2380601                      -2.9584449
              0.23857206                      -2.9780142
              0.23908402                      -3.0004382
              0.23959598                       -3.024583
              0.24010793                      -3.0492355
              0.24061989                      -3.0731594
              0.24113185                      -3.0951513
               0.2416438                      -3.1140964
              0.24215576                       -3.129019
              0.24266772                      -3.1391276
              0.24317968                      -3.1438511
              0.24369163                      -3.1428649
              0.24420359                      -3.1361059
              0.24471555                      -3.1237754
              0.24522751                        -3.10633
              0.24573946                      -3.0844606
              0.24625142                      -3.0590609
              0.24676338                      -3.0311864
              0.24727533                      -3.0020064
              0.24778729                        -2.97275
              0.24829925                      -2.9446503
              0.24881121                      -2.9188874
              0.24932316                      -2.8965348
              0.24983512                      -2.8785098
              0.25034708                      -2.8655317
              0.25085903                      -2.8580885
              0.25137099                      -2.8564147
              0.25188295                      -2.8604803
              0.25239491                      -2.8699921
              0.25290686                      -2.8844069
              0.25341882                      -2.9029565
              0.25393078                      -2.9246827
              0.25444274                      -2.9484809
              0.25495469                      -2.9731509
              0.25546665                      -2.9974517
              0.25597861                      -3.0201585
              0.25649056                      -3.0401186
              0.25700252                      -3.0563044
              0.25751448                      -3.0678607
              0.25802644                      -3.0741436
              0.25853839                      -3.0747506
              0.25905035                      -3.0695389
              0.25956231                      -3.0586324
              0.26007426                      -3.0424157
              0.26058622                      -3.0215174
              0.26109818                      -2.9967807
              0.26161014                      -2.9692256
              0.26212209                      -2.9400018
              0.26263405                      -2.9103365
              0.26314601                      -2.8814777
              0.26365796                      -2.8546377
              0.26416992                      -2.8309369
              0.26468188                      -2.8113527
              0.26519384                      -2.7966746
              0.26570579                      -2.7874676
              0.26621775                      -2.7840464
              0.26672971                      -2.7864606
              0.26724167                       -2.794492
              0.26775362                      -2.8076646
              0.26826558                      -2.8252664
              0.26877754                       -2.846381
              0.26928949                      -2.8699302
              0.26980145                      -2.8947229
              0.27031341                      -2.9195096
              0.27082537                      -2.9430397
              0.27133732                      -2.9641186
              0.27184928                      -2.9816629
              0.27236124                      -2.9947498
              0.27287319                      -3.0026598
              0.27338515                        -3.00491
              0.27389711                      -3.0012762
              0.27440907                      -2.9918037
              0.27492102                      -2.9768055
              0.27543298                      -2.9568484
              0.27594494                      -2.9327269
               0.2764569                      -2.9054277
              0.27696885                      -2.8760842
              0.27748081                      -2.8459249
              0.27799277                      -2.8162171
              0.27850472                      -2.7882092
              0.27901668                       -2.763073
              0.27952864                      -2.7418501
               0.2800406                       -2.725404
              0.28055255                      -2.7143801
              0.28106451                      -2.7091761
              0.28157647                       -2.709923
              0.28208842                      -2.7164791
              0.28260038                      -2.7284361
              0.28311234                       -2.745137
               0.2836243                      -2.7657064
              0.28413625                      -2.7890899
              0.28464821                      -2.8141026
              0.28516017                      -2.8394827
              0.28567213                      -2.8639498
              0.28618408                      -2.8862631
              0.28669604                      -2.9052788
                0.287208                      -2.9200021
              0.28771995                      -2.9296339
              0.28823191                      -2.9336068
              0.28874387                      -2.9316122
              0.28925583                      -2.9236147
              0.28976778                      -2.9098541
              0.29027974                      -2.8908346
               0.2907917                      -2.8673027
              0.29130365                       -2.840213
              0.29181561                      -2.8106849
              0.29232757                      -2.7799512
              0.29283953                      -2.7493026
              0.29335148                      -2.7200277
              0.29386344                      -2.6933543
               0.2943754                      -2.6703932
              0.29488735                      -2.6520866
              0.29539931                       -2.639165
              0.29591127                      -2.6321129
              0.29642323                      -2.6311466
              0.29693518                      -2.6362032
              0.29744714                      -2.6469437
               0.2979591                      -2.6627673
              0.29847106                      -2.6828388
              0.29898301                      -2.7061266
              0.29949497                      -2.7314493
              0.30000693                      -2.7575298
              0.30051888                      -2.7830536
              0.30103084                      -2.8067292
               0.3015428                      -2.8273471
              0.30205476                      -2.8438356
              0.30256671                      -2.8553101
              0.30307867                      -2.8611144
              0.30359063                       -2.860851
              0.30410258                      -2.8543996
              0.30461454                       -2.841924
               0.3051265                      -2.8238642
              0.30563846                      -2.8009176
              0.30615041                      -2.7740072
              0.30666237                      -2.7442398
              0.30717433                      -2.7128555
              0.30768629                      -2.6811714
              0.30819824                       -2.650521
               0.3087102                      -2.6221935
              0.30922216                      -2.5973741
              0.30973411                      -2.5770898
              0.31024607                      -2.5621615
              0.31075803                      -2.5531663
              0.31126999                      -2.5504103
              0.31178194                      -2.5539139
               0.3122939                      -2.5634102
              0.31280586                      -2.5783566
              0.31331781                      -2.5979591
              0.31382977                      -2.6212082
              0.31434173                      -2.6469244
              0.31485369                      -2.6738123
              0.31536564                      -2.7005193
               0.3158776                      -2.7256979
              0.31638956                      -2.7480677
              0.31690152                      -2.7664735
              0.31741347                      -2.7799394
              0.31792543                      -2.7877139
              0.31843739                      -2.7893044
              0.31894934                      -2.7845011
               0.3194613                      -2.7733871
              0.31997326                       -2.756335
              0.32048522                      -2.7339911
              0.32099717                       -2.707246
              0.32150913                      -2.6771948
              0.32202109                      -2.6450869
              0.32253304                      -2.6122694
                0.323045                      -2.5801253
              0.32355696                      -2.5500106
              0.32406892                      -2.5231913
              0.32458087                      -2.5007858
              0.32509283                      -2.4837126
              0.32560479                      -2.4726481
              0.32611674                      -2.4679946
               0.3266287                      -2.4698611
              0.32714066                      -2.4780576
              0.32765262                       -2.492103
              0.32816457                      -2.5112464
              0.32867653                      -2.5345008
              0.32918849                      -2.5606874
              0.32970045                      -2.5884898
               0.3302124                      -2.6165136
              0.33072436                      -2.6433501
              0.33123632                      -2.6676412
              0.33174827                      -2.6881416
              0.33226023                      -2.7037766
              0.33277219                      -2.7136914
              0.33328415                      -2.7172916
               0.3337961                      -2.7142707
              0.33430806                      -2.7046253
              0.33482002                      -2.6886561
              0.33533197                      -2.6669547
              0.33584393                       -2.640378
              0.33635589                       -2.610009
              0.33686785                       -2.577108
               0.3373798                      -2.5430553
              0.33789176                      -2.5092884
              0.33840372                      -2.4772358
              0.33891568                      -2.4482517
              0.33942763                      -2.4235537
              0.33993959                      -2.4041662
              0.34045155                      -2.3908728
               0.3409635                        -2.38418
              0.34147546                      -2.3842926
              0.34198742                      -2.3911036
              0.34249938                      -2.4041983
              0.34301133                      -2.4228718
              0.34352329                       -2.446161
              0.34403525                      -2.4728877
               0.3445472                      -2.5017123
              0.34505916                      -2.5311941
              0.34557112                      -2.5598579
              0.34608308                      -2.5862612
              0.34659503                      -2.6090603
              0.34710699                       -2.627073
              0.34761895                      -2.6393325
              0.34813091                      -2.6451334
              0.34864286                      -2.6440641
              0.34915482                      -2.6360274
              0.34966678                      -2.6212456
              0.35017873                      -2.6002513
              0.35069069                      -2.5738643
              0.35120265                      -2.5431547
              0.35171461                      -2.5093949
              0.35222656                      -2.4740015
              0.35273852                      -2.4384709
              0.35325048                      -2.4043112
              0.35376243                      -2.3729724
              0.35427439                      -2.3457803
              0.35478635                      -2.3238746
              0.35529831                      -2.3081563
              0.35581026                      -2.2992456
              0.35632222                      -2.2974519
              0.35683418                       -2.302759
              0.35734614                      -2.3148246
              0.35785809                      -2.3329948
              0.35837005                      -2.3563328
              0.35888201                      -2.3836614
              0.35939396                      -2.4136156
              0.35990592                       -2.444705
              0.36041788                      -2.4753817
              0.36092984                      -2.5041112
              0.36144179                      -2.5294425
              0.36195375                      -2.5500756
              0.36246571                      -2.5649216
              0.36297766                       -2.573153
              0.36348962                      -2.5742433
              0.36400158                       -2.567992
              0.36451354                      -2.5545349
              0.36502549                      -2.5343395
              0.36553745                      -2.5081844
              0.36604941                      -2.4771247
              0.36656136                      -2.4424452
              0.36707332                      -2.4056013
              0.36758528                      -2.3681539
              0.36809724                      -2.3316972
              0.36860919                      -2.2977862
              0.36912115                      -2.2678648
              0.36963311                      -2.2431995
              0.37014507                      -2.2248201
              0.37065702                      -2.2134715
              0.37116898                       -2.209579
              0.37168094                      -2.2132268
              0.37219289                       -2.224153
              0.37270485                      -2.2417605
              0.37321681                       -2.265143
              0.37372877                      -2.2931251
              0.37424072                      -2.3243157
              0.37475268                      -2.3571705
              0.37526464                      -2.3900629
              0.37577659                      -2.4213577
              0.37628855                      -2.4494868
              0.37680051                       -2.473021
              0.37731247                      -2.4907364
              0.37782442                      -2.5016717
              0.37833638                      -2.5051727
              0.37884834                      -2.5009245
               0.3793603                      -2.4889666
              0.37987225                      -2.4696932
              0.38038421                      -2.4438357
              0.38089617                      -2.4124317
              0.38140812                      -2.3767773
              0.38192008                      -2.3383698
              0.38243204                      -2.2988389
                0.382944                      -2.2598731
              0.38345595                      -2.2231418
              0.38396791                      -2.1902189
              0.38447987                      -2.1625102
              0.38499182                      -2.1411878
              0.38550378                      -2.1271352
              0.38601574                      -2.1209061
               0.3865277                      -2.1226968
              0.38703965                      -2.1323363
              0.38755161                       -2.149292
              0.38806357                      -2.1726931
              0.38857553                      -2.2013688
              0.38908748                      -2.2339007
              0.38959944                      -2.2686875
               0.3901114                      -2.3040168
              0.39062335                      -2.3381442
              0.39113531                      -2.3693726
              0.39164727                      -2.3961307
              0.39215923                      -2.4170458
              0.39267118                      -2.4310074
              0.39318314                      -2.4372197
               0.3936951                      -2.4352396
              0.39420705                      -2.4249981
              0.39471901                      -2.4068059
              0.39523097                      -2.3813403
              0.39574293                       -2.349616
              0.39625488                      -2.3129399
              0.39676684                      -2.2728522
               0.3972788                      -2.2310574
              0.39779075                      -2.1893458
              0.39830271                      -2.1495124
              0.39881467                       -2.113274
              0.39932663                      -2.0821903
              0.39983858                      -2.0575913
              0.40035054                      -2.0405151
               0.4008625                      -2.0316592
              0.40137446                      -2.0313464
              0.40188641                      -2.0395086
              0.40239837                      -2.0556878
              0.40291033                      -2.0790556
              0.40342228                      -2.1084493
              0.40393424                      -2.1424238
               0.4044462                      -2.1793169
              0.40495816                      -2.2173242
              0.40547011                      -2.2545816
              0.40598207                      -2.2892506
              0.40649403                      -2.3196031
              0.40700598                      -2.3441008
              0.40751794                      -2.3614675
               0.4080299                      -2.3707483
              0.40854186                      -2.3713556
              0.40905381                      -2.3630975
              0.40956577                      -2.3461888
              0.41007773                      -2.3212428
              0.41058969                      -2.2892454
              0.41110164                      -2.2515114
               0.4116136                      -2.2096258
              0.41212556                      -2.1653722
              0.41263751                       -2.120652
              0.41314947                      -2.0773974
              0.41366143                      -2.0374829
              0.41417339                      -2.0026388
              0.41468534                      -1.9743711
               0.4151973                       -1.953891
              0.41570926                      -1.9420581
              0.41622121                      -1.9393386
              0.41673317                      -1.9457825
              0.41724513                      -1.9610185
              0.41775709                      -1.9842698
              0.41826904                       -2.014387
                0.418781                      -2.0498995
              0.41929296                      -2.0890811
              0.41980492                      -2.1300284
              0.42031687                      -2.1707469
              0.42082883                      -2.2092426
              0.42134079                      -2.2436136
              0.42185274                      -2.2721376
               0.4223647                      -2.2933525
              0.42287666                      -2.3061245
              0.42338862                      -2.3097022
              0.42390057                      -2.3037529
              0.42441253                      -2.2883805
              0.42492449                      -2.2641222
              0.42543644                      -2.2319269
               0.4259484                      -2.1931135
              0.42646036                      -2.1493119
              0.42697232                      -2.1023901
              0.42748427                      -2.0543694
              0.42799623                      -2.0073326
              0.42850819                      -1.9633283
              0.42902014                      -1.9242765
               0.4295321                        -1.89188
              0.43004406                      -1.8675449
              0.43055602                      -1.8523141
              0.43106797                      -1.8468177
              0.43157993                      -1.8512417
              0.43209189                      -1.8653171
              0.43260385                      -1.8883299
               0.4331158                      -1.9191513
              0.43362776                      -1.9562873
              0.43413972                      -1.9979457
              0.43465167                      -2.0421168
              0.43516363                      -2.0866641
              0.43567559                      -2.1294225
              0.43618755                      -2.1682971
               0.4366995                      -2.2013603
              0.43721146                       -2.226941
              0.43772342                      -2.2437031
              0.43823537                      -2.2507086
              0.43874733                      -2.2474628
              0.43925929                      -2.2339401
              0.43977125                      -2.2105869
               0.4402832                      -2.1783044
              0.44079516                      -2.1384097
              0.44130712                       -2.092577
              0.44181908                      -2.0427633
              0.44233103                      -1.9911197
              0.44284299                      -1.9398937
              0.44335495                      -1.8913264
               0.4438669                      -1.8475494
              0.44437886                      -1.8104864
              0.44489082                      -1.7817631
              0.44540278                      -1.7626313
              0.44591473                      -1.7539091
              0.44642669                      -1.7559404
              0.44693865                       -1.768577
               0.4474506                      -1.7911819
              0.44796256                      -1.8226565
              0.44847452                      -1.8614878
              0.44898648                      -1.9058159
              0.44949843                      -1.9535174
              0.45001039                      -2.0023015
              0.45052235                      -2.0498146
              0.45103431                      -2.0937474
              0.45154626                      -2.1319424
              0.45205822                       -2.162493
              0.45257018                      -2.1838332
              0.45308213                      -2.1948114
              0.45359409                       -2.194746
              0.45410605                      -2.1834591
              0.45461801                      -2.1612881
              0.45512996                      -2.1290731
              0.45564192                       -2.088121
              0.45615388                      -2.0401485
              0.45666583                      -1.9872057
              0.45717779                      -1.9315834
              0.45768975                      -1.8757097
              0.45820171                      -1.8220386
              0.45871366                      -1.7729381
              0.45922562                        -1.73058
              0.45973758                      -1.6968395
              0.46024953                      -1.6732067
              0.46076149                      -1.6607161
              0.46127345                       -1.659896
              0.46178541                      -1.6707413
              0.46229736                      -1.6927105
              0.46280932                      -1.7247471
              0.46332128                      -1.7653253
              0.46383324                      -1.8125173
              0.46434519                       -1.864079
              0.46485715                       -1.917552
              0.46536911                      -1.9703747
              0.46588106                      -2.0199997
              0.46639302                       -2.064011
              0.46690498                      -2.1002362
              0.46741694                      -2.1268472
              0.46792889                      -2.1424471
              0.46844085                      -2.1461371
